ID,Name,Start Date,End Date,Termination Type,Department,Location
95280479,Thomas Parsons,2020-06-03,,,Accounting,Phoenix (AZ)
22693432,Gary Walker,2020-05-11,,,Marketing,"Phoenix, AZ"
00227000,Julie Herrera,2020-10-12,2023-10-29,Voluntary,Accounting,Los Angeles (California)
19374564,Ashley Banks,2021-01-20,,,Sales,"San Antonio, Texas"
35603235,Marc Mitchell,2020-08-21,,,Customer Service,Dallas (Texas)
86996262,Teresa Lopez,2021-08-25,,,Accounting,Dallas (Texas)
96102526,Justin Baker,2019-01-13,,,IT,"Philadelphia, Pennsylvania"
51447860,Jason Thomas,2019-05-13,2019-07-25,Involuntary,Accounting,"New York, New York"
82809274,Jennifer Lopez,2021-01-24,,,Accounting,"New York, NY"
48657118,Daniel Reynolds,2019-01-13,2023-09-22,Involuntary,Marketing,Los Angeles (California)
81883847,Dennis Henderson,2020-06-26,2022-07-28,Voluntary,IT,"Houston, Texas"
77528777,Cynthia Miller,2019-11-08,2021-12-19,Voluntary,Sales,"San Diego, California"
51344227,Jerry Haney,2019-04-08,2022-09-13,Voluntary,Engineering,"San Antonio, Texas"
31828279,Blake Crawford,2021-03-19,,,Engineering,"Philadelphia, Pennsylvania"
70305569,Heather Kim,2022-10-22,2023-12-02,Voluntary,Accounting,"Phoenix, AZ"
75522136,Audrey Taylor,2020-08-06,,,Accounting,New York - New York
66065553,Karen Stephens,2022-07-04,2023-05-11,Involuntary,Marketing,"New York, NY"
42704904,Janice Fernandez,2020-07-02,2022-09-03,Involuntary,Sales,"San Diego, California"
29070677,Brenda Mendoza,2021-12-05,2023-06-26,Voluntary,Accounting,California - Los Angeles
82284611,Carol Jackson,2019-02-27,2023-02-27,Involuntary,Sales,"Dallas, Texas"
86268398,Krista Benton,2022-12-31,2023-04-05,Involuntary,Marketing,"San Jose, CA"
12388091,Christopher Guerra,2020-06-14,,,Sales,"New York, NY"
96225741,Jessica Richardson,2021-01-25,2022-01-13,Involuntary,Engineering,"Los Angeles, CA"
47851320,Jocelyn Campbell,2022-10-11,,,Customer Service,Chicago (IL)
10482770,Joy Zimmerman,2022-01-01,,,Accounting,Philadelphia (PA)
68299646,Monica Anderson,2020-12-19,2022-11-24,Involuntary,Accounting,TX - Houston
17409803,Adrienne Noble,2022-10-13,,,Accounting,San Jose (CA)
31250795,Catherine Williams,2020-03-12,2021-07-09,Involuntary,Engineering,"San Antonio, Texas"
97791777,William Morse,2023-06-05,,,IT,San Jose (CA)
16581825,James Dudley,2020-05-24,2020-11-01,Involuntary,IT,Phoenix (Arizona)
97590114,Timothy Collins,2020-09-27,,,Engineering,Los Angeles (CA)
78295122,Mary Kennedy,2022-11-20,2023-05-21,Voluntary,Sales,"New York, NY"
33257325,Brittany Heath,2023-06-12,2023-06-28,Voluntary,Sales,"Dallas, TX"
56208489,Mr. Tommy Mcdonald,2020-04-20,2020-09-10,Voluntary,IT,New York (New York)
13494909,Matthew Richardson,2019-02-09,2020-09-17,Voluntary,Sales,Dallas (Texas)
29971711,Mrs. Tonya Byrd,2022-05-22,2022-07-22,Involuntary,Engineering,San Diego (California)
74593962,Brett Burns,2020-11-26,2022-01-27,Involuntary,IT,Texas - Houston
92259243,Corey Whitaker,2021-04-02,,,Sales,San Antonio (Texas)
86343486,Henry Rivera,2022-12-07,,,Accounting,Arizona - Phoenix
06437133,Allison Gilbert,2019-08-08,,,Accounting,"Dallas, TX"
49093844,Steven Davis,2021-07-12,2022-03-10,Involuntary,Engineering,"San Antonio, TX"
57556567,Mary Miller,2022-08-03,2022-09-12,Involuntary,Marketing,"San Diego, California"
15601472,Ashley Reese,2019-02-13,2022-12-14,Voluntary,Engineering,"Philadelphia, PA"
92917284,Matthew Barry,2022-10-27,,,Sales,"Los Angeles, CA"
74399084,Angelica Vincent,2019-03-07,2020-02-05,Involuntary,Accounting,"San Jose, California"
59516345,Krista Fuller,2022-03-16,,,Accounting,"Phoenix, AZ"
28237597,Jennifer Frey,2020-10-10,2021-02-12,Involuntary,Engineering,"Phoenix, AZ"
23279750,Russell Foster,2022-07-07,2023-10-21,Involuntary,Customer Service,Phoenix (AZ)
97783663,Anthony Gonzales,2021-02-13,2022-12-14,Voluntary,Marketing,TX - Dallas
66713517,Gina Clark,2019-11-06,2021-06-28,Involuntary,Marketing,Texas - Houston
86871613,Ryan Morales,2019-10-07,2022-07-26,Voluntary,Sales,Dallas (Texas)
93748693,Michael Lopez,2023-02-28,2023-07-02,Involuntary,Engineering,Phoenix (AZ)
40392809,Tina Ballard,2021-12-26,,,Customer Service,"Los Angeles, CA"
78322405,Mark Martinez,2022-06-28,2023-06-19,Voluntary,Sales,"Philadelphia, PA"
44327149,James Montoya,2022-05-16,,,Marketing,Arizona - Phoenix
80524081,Brandon Brown,2023-02-28,2023-12-01,Involuntary,Marketing,"Los Angeles, California"
11594469,Mark Elliott,2021-05-08,2023-11-03,Voluntary,Sales,San Jose (CA)
76181118,Jason Oliver,2022-11-27,2023-07-04,Voluntary,Customer Service,"Los Angeles, California"
00986175,Holly Underwood,2023-04-11,2023-08-26,Voluntary,Sales,"Phoenix, Arizona"
11052219,Jacqueline Hall,2019-05-21,2023-04-03,Involuntary,Customer Service,California - San Jose
89913413,Heather Bolton,2021-10-26,2023-02-11,Involuntary,Accounting,Houston (TX)
08397165,Stephen Thompson,2019-04-18,2019-09-22,Voluntary,Customer Service,Houston (Texas)
55301909,Steven Olson,2023-07-21,,,Customer Service,New York (NY)
89133247,Stephanie West,2022-05-13,2022-11-01,Involuntary,Sales,Phoenix (Arizona)
42196100,Jimmy Phelps,2020-11-23,2021-07-25,Involuntary,Sales,Phoenix (Arizona)
91563299,Anthony Garrison,2023-01-10,,,Engineering,Phoenix (AZ)
11610535,Molly Jackson,2022-08-08,,,Engineering,Chicago (IL)
71643294,Stephanie Smith,2019-09-27,2020-01-21,Voluntary,Engineering,"Phoenix, Arizona"
25224302,Richard Bass,2021-05-19,,,IT,Texas - Houston
32859866,Jacob Allen,2019-06-15,,,Sales,"Phoenix, Arizona"
38532663,James Griffith,2019-05-06,,,Engineering,Dallas (Texas)
82280718,Mr. Jeremy Cohen Jr.,2022-03-30,2022-12-19,Involuntary,Customer Service,"Houston, Texas"
25297418,William Cunningham,2022-07-13,,,Customer Service,"Dallas, TX"
91050535,Carlos Clarke,2023-10-19,2023-11-26,Voluntary,IT,"Dallas, TX"
14363502,Douglas Watkins,2022-01-29,2022-04-21,Involuntary,Accounting,"Houston, Texas"
61411379,Rebecca Davis,2019-11-20,2023-06-02,Voluntary,Accounting,"Philadelphia, Pennsylvania"
75942073,Anthony Mueller,2023-03-11,2023-07-19,Voluntary,Marketing,"New York, NY"
27223862,Daniel Carter,2023-03-17,2023-06-02,Voluntary,Engineering,"Dallas, Texas"
71344863,Dana Smith,2023-11-05,2023-11-11,Voluntary,Engineering,"Phoenix, AZ"
07291484,Suzanne Johnson,2023-09-25,2023-12-30,Voluntary,IT,"Philadelphia, Pennsylvania"
17785403,Chase Burnett,2020-08-23,,,Sales,"Phoenix, Arizona"
79400641,Gary Palmer,2020-10-15,,,Accounting,"San Jose, CA"
91321560,David Yoder,2023-10-08,2023-12-24,Involuntary,Sales,"New York, New York"
46843173,Gary Jackson,2023-08-29,2023-12-06,Voluntary,Marketing,"Chicago, IL"
62445235,Kevin Figueroa,2023-02-25,,,Marketing,"Chicago, IL"
01638499,James Ruiz,2022-10-30,2023-08-14,Involuntary,Engineering,"Los Angeles, California"
86282118,Kenneth Scott,2021-11-25,2022-05-15,Involuntary,Sales,TX - Houston
16444613,Rebecca Lee,2021-05-13,2023-06-28,Voluntary,Accounting,"Phoenix, Arizona"
36712289,Ryan Waters,2020-12-12,2023-11-03,Voluntary,Marketing,California - Los Angeles
57953320,Jessica Thompson,2019-09-12,,,Marketing,"New York, NY"
95616886,Crystal Allen,2019-11-26,,,Engineering,New York (NY)
92992168,Stacy Harper,2023-01-31,,,IT,Phoenix (Arizona)
23315235,Ruben Woodard,2022-07-21,2022-08-01,Voluntary,Sales,"Phoenix, AZ"
01557296,Angela Collier,2019-12-05,,,IT,"San Antonio, Texas"
01740165,Jasmin Hamilton,2022-07-20,,,Customer Service,Texas - Houston
35346141,Jasmine Scott,2019-07-07,,,Engineering,Texas - Houston
04915157,Tiffany Hood,2019-10-11,,,Accounting,"San Diego, CA"
85110542,Amanda Zavala,2020-04-14,2021-04-08,Voluntary,Marketing,New York - New York
31581409,Kayla Mccann,2021-02-28,,,Accounting,CA - San Diego
05935672,Jennifer Poole,2022-10-07,,,Customer Service,"San Antonio, Texas"
53440128,Allison Kim,2019-11-25,,,Engineering,"Los Angeles, CA"
93577730,Nancy Brown,2021-02-06,,,Customer Service,"Chicago, IL"
87753292,Gabriel Jones,2020-09-01,,,Marketing,PA - Philadelphia
46735944,Nicholas Mejia,2020-12-29,,,Customer Service,Dallas (Texas)
77446469,Stacey Snyder,2023-03-15,2023-10-16,Involuntary,IT,"Houston, TX"
83150001,Jacqueline Owens,2020-02-17,,,IT,Dallas (Texas)
53339668,Heidi Matthews,2023-01-29,,,Accounting,New York (New York)
42101057,Mr. Lawrence Edwards,2021-10-16,2023-08-18,Voluntary,Accounting,Dallas (Texas)
83929708,Joy Reid,2021-03-05,2022-02-09,Voluntary,IT,"New York, New York"
40111252,Michelle Mcbride,2023-06-25,,,Accounting,"Philadelphia, PA"
10580464,Joseph Hill,2020-06-19,2021-08-22,Involuntary,Customer Service,"San Jose, CA"
65757674,Christian Snow,2019-07-20,,,Marketing,Chicago (Illinois)
29711403,Phillip Kent,2019-05-16,,,Engineering,"Phoenix, AZ"
19481681,Nicole Smith,2022-03-17,2022-04-01,Involuntary,Marketing,Chicago (IL)
35638892,Andrea Lee,2021-09-11,2023-04-27,Involuntary,Customer Service,Pennsylvania - Philadelphia
31354769,Rickey Hall,2022-06-24,,,IT,Dallas (Texas)
67215279,Elizabeth Wilson,2019-01-11,,,Sales,"Dallas, TX"
42131586,Brett Vincent,2022-12-01,,,Engineering,Phoenix (Arizona)
88521870,Kathleen Smith,2022-06-10,2023-12-05,Voluntary,Marketing,"Phoenix, AZ"
51604365,Greg Tanner,2020-08-06,2023-04-09,Voluntary,Sales,"Los Angeles, California"
52163161,Dawn Little,2022-04-10,2022-06-02,Voluntary,Sales,Philadelphia (Pennsylvania)
61753161,Stephanie Dominguez,2021-06-15,2022-10-14,Voluntary,Customer Service,"New York, New York"
78608291,Ryan Joseph,2020-09-08,,,Accounting,"Dallas, Texas"
97605151,Heidi Blankenship,2019-08-21,2022-05-04,Voluntary,Marketing,Phoenix (Arizona)
17268908,Cynthia Harrell,2020-05-05,2023-03-01,Voluntary,IT,PA - Philadelphia
42885072,George Weber,2021-10-23,,,Sales,"Phoenix, AZ"
26477374,Judy Gregory,2023-11-15,2023-12-22,Voluntary,IT,"Chicago, Illinois"
96692276,Michael Burke,2021-11-21,,,Engineering,"New York, NY"
03051484,Ronnie Frazier,2021-03-17,,,Accounting,"Houston, TX"
35503390,Danny Morgan,2023-09-16,2023-09-19,Involuntary,Marketing,"Philadelphia, Pennsylvania"
02371680,Samantha Holmes,2022-04-20,,,IT,Philadelphia (PA)
64732148,Joseph Meyers,2020-08-09,,,Engineering,Philadelphia (Pennsylvania)
26369634,Jessica Jones,2020-12-01,,,Accounting,Los Angeles (California)
48942698,Jeanette Harrison,2023-04-04,,,Customer Service,"San Jose, California"
61694995,Karen Chambers,2020-02-26,2021-03-30,Voluntary,Sales,Chicago (IL)
30062747,Melanie Garrett,2023-03-08,2023-05-11,Involuntary,Engineering,"Chicago, Illinois"
70739821,Jonathan Tanner,2022-01-21,,,IT,Illinois - Chicago
98693353,Hunter Williams,2023-09-15,2023-10-19,Involuntary,Sales,"Los Angeles, California"
33320573,Denise Hendricks,2021-01-25,2022-09-19,Involuntary,Accounting,Philadelphia (Pennsylvania)
57265876,Meagan Smith,2022-10-05,,,Sales,California - Los Angeles
07635654,Erika Maxwell,2021-04-17,,,IT,"Los Angeles, California"
58536769,Ricardo King,2021-04-22,2021-10-10,Involuntary,Engineering,"Chicago, Illinois"
76483925,Antonio Mccormick,2021-04-08,,,Customer Service,"Houston, TX"
67730770,Jeffrey Lynch,2023-02-07,2023-11-11,Involuntary,Sales,"Houston, TX"
14330620,Crystal Hill,2021-06-29,,,IT,San Jose (California)
30134595,Maria Ward,2020-09-02,,,Customer Service,Los Angeles (California)
61021211,Matthew Leonard,2020-12-20,2021-08-07,Voluntary,Sales,"Dallas, Texas"
21989244,Sherry Porter,2020-11-18,,,Engineering,"Chicago, Illinois"
50502753,Emily Winters,2022-09-25,,,Marketing,Illinois - Chicago
47179736,Victor Lewis,2021-11-14,,,Customer Service,Dallas (TX)
19154499,Rebecca Lowery,2019-04-05,,,Customer Service,San Antonio (Texas)
81178886,Gregory Ponce,2023-02-14,2023-03-31,Voluntary,Customer Service,"Phoenix, AZ"
72394228,Madison Poole,2020-04-24,2020-07-10,Involuntary,Accounting,CA - Los Angeles
92143600,Tina Wilson,2019-06-06,2023-11-12,Involuntary,Accounting,Houston (Texas)
31222179,Michael Price,2020-10-11,,,Engineering,Phoenix (AZ)
50119652,Michael Bradshaw,2020-12-29,,,Accounting,California - San Jose
60838624,Joseph Collins,2020-09-23,2022-11-28,Involuntary,IT,Chicago (Illinois)
94565540,Olivia Randolph,2023-05-31,,,IT,Philadelphia (Pennsylvania)
40049525,Caleb Rodriguez,2022-07-24,,,Customer Service,"Dallas, Texas"
35507921,Michele Hill,2023-02-04,,,IT,New York (New York)
16025722,Daniel Stewart,2019-02-25,,,Accounting,Texas - Houston
21549641,Danielle Riley,2020-04-06,,,Marketing,"San Antonio, Texas"
06886778,Jasmine Bradshaw,2022-12-13,,,Engineering,"New York, New York"
01287795,Emily Fitzpatrick,2020-03-29,2023-05-24,Involuntary,Marketing,Chicago (IL)
48024343,Richard Cooper,2023-01-23,2023-12-02,Involuntary,IT,"New York, NY"
23954325,Sheila Johnson,2023-02-27,2023-09-10,Involuntary,Sales,"San Diego, California"
45414870,Judith Miller,2023-06-18,,,IT,"Phoenix, Arizona"
72264475,Robin Brock,2019-11-14,,,Marketing,Philadelphia (PA)
41746938,Krista Wilson,2020-10-25,2022-08-30,Involuntary,Engineering,"Chicago, Illinois"
08126896,Justin Hurley,2021-02-13,2023-02-23,Voluntary,IT,Los Angeles (California)
84180239,Scott Miranda,2020-05-24,2021-01-05,Voluntary,Marketing,Pennsylvania - Philadelphia
87225157,Michael Warner,2023-06-01,,,Customer Service,Philadelphia (Pennsylvania)
49515519,Lisa Reed,2019-08-17,2022-09-20,Involuntary,Accounting,Dallas (Texas)
69067940,Anna Briggs,2019-08-09,,,Customer Service,Dallas (TX)
02560650,Jonathan Vasquez,2020-10-01,2023-05-17,Voluntary,Accounting,"Chicago, IL"
39258092,Patricia Fox,2023-11-21,2023-12-13,Involuntary,Accounting,"Philadelphia, Pennsylvania"
10746668,Shelby Rodriguez,2022-04-30,,,Marketing,"Los Angeles, CA"
79715139,Craig Hammond,2021-09-26,2023-10-12,Involuntary,Marketing,"Los Angeles, CA"
57440043,Stacey Dixon,2020-09-22,2022-08-05,Voluntary,Accounting,"San Diego, CA"
52155725,Robin Baker,2022-05-19,,,Accounting,"Dallas, TX"
97515874,Alyssa Rodriguez PhD,2020-12-06,,,Accounting,Phoenix (Arizona)
20270857,Ethan Jones,2021-01-23,,,IT,"San Diego, CA"
07712558,Chase Choi,2021-01-09,,,Sales,Phoenix (AZ)
76391153,Christine Peterson,2020-05-27,2021-06-16,Involuntary,Accounting,CA - San Jose
51128590,David Hogan,2020-11-03,,,Customer Service,"Chicago, Illinois"
98416805,Darren Thompson,2019-09-29,2023-07-12,Voluntary,Marketing,Phoenix (Arizona)
79118794,Jesus Dawson,2023-03-14,,,Customer Service,Texas - San Antonio
05950636,Nancy Scott,2019-09-16,,,IT,TX - Dallas
83828674,Jose Hampton,2022-07-18,,,Sales,TX - Dallas
75898995,Shawn Waters,2023-11-26,,,Accounting,Chicago (IL)
26347198,Timothy Wallace,2022-05-31,,,IT,"New York, New York"
80115853,Lisa James,2021-08-13,2023-02-01,Involuntary,Engineering,"San Jose, CA"
44244335,Joshua Carter,2023-08-14,2023-09-09,Involuntary,Accounting,Houston (TX)
25281263,Daryl Lowe,2021-02-26,,,Accounting,"Philadelphia, Pennsylvania"
42894345,Angela Brown,2021-05-02,,,Customer Service,NY - New York
24714211,Christine Baker,2021-05-24,,,Accounting,NY - New York
74252723,Joshua Perry,2021-02-18,,,IT,California - San Jose
77205979,Karen Gillespie,2022-01-17,2023-10-29,Involuntary,IT,"San Jose, CA"
75031038,Kenneth Perez,2023-05-04,2023-11-02,Voluntary,Marketing,AZ - Phoenix
76767230,Michael Mathews,2019-07-22,,,IT,"Dallas, Texas"
62059366,Noah Morgan,2021-03-21,2022-06-16,Voluntary,Marketing,"Dallas, TX"
37621249,Kelly Guerra,2023-11-28,,,IT,"San Diego, California"
99910432,Kaitlyn Phillips,2022-05-14,2023-08-23,Voluntary,Marketing,"Phoenix, AZ"
41380362,Heather Becker,2021-11-02,2022-12-14,Involuntary,Sales,"Phoenix, Arizona"
37207441,Dennis Martinez,2023-03-16,2023-12-24,Voluntary,Marketing,"Dallas, Texas"
80973890,Jennifer Smith,2023-02-19,,,Engineering,"San Antonio, TX"
64154597,Ryan Gonzalez,2023-07-01,2023-11-04,Involuntary,IT,Philadelphia (PA)
24678493,Daniel Taylor,2023-10-27,,,Marketing,"Houston, TX"
11606389,Eric Hull,2020-01-30,,,Accounting,"New York, NY"
06618424,Mark Adams,2021-06-21,,,Sales,"Philadelphia, PA"
23231137,Alexandra Lyons,2019-03-06,,,Sales,"San Jose, CA"
60987779,Maria Wright,2020-04-30,2022-06-21,Voluntary,Accounting,"Houston, TX"
59460087,Zachary Yu,2019-01-13,,,IT,"San Antonio, Texas"
57838147,Mark Morrison,2020-03-30,,,Customer Service,Arizona - Phoenix
65779035,Jason Smith,2019-10-30,,,Accounting,"Los Angeles, California"
10584398,Heather Thompson,2022-11-27,,,IT,"Dallas, TX"
98551509,William Leblanc,2020-01-18,,,Accounting,"Chicago, IL"
77652256,Monica Cline,2020-07-11,2022-06-01,Involuntary,Engineering,"New York, New York"
79701164,Mr. Eric Hall,2019-02-16,2023-12-17,Involuntary,Marketing,"San Jose, CA"
08277098,Desiree Thomas,2019-07-17,,,Sales,"San Antonio, TX"
64474160,Karen Perez,2021-01-16,,,Sales,"San Antonio, Texas"
17686157,Michael Cruz,2019-05-15,2021-03-20,Involuntary,IT,"Los Angeles, California"
10262607,Kendra Burton,2021-05-08,2021-07-13,Voluntary,Accounting,"Philadelphia, PA"
27581061,Ronald Carr,2023-10-27,2023-12-16,Voluntary,IT,"New York, NY"
87729429,Mark Thomas,2021-07-06,2021-11-25,Involuntary,Customer Service,Dallas (Texas)
21810656,Chelsey Clark,2020-05-22,2022-09-05,Involuntary,Engineering,Chicago (IL)
86965117,Donald Freeman,2021-02-09,2023-07-26,Voluntary,Marketing,Chicago (Illinois)
70027663,Joseph Smith,2019-10-11,2022-01-04,Involuntary,Sales,"Phoenix, Arizona"
52049576,Mark Thomas,2021-06-21,2022-01-15,Voluntary,Sales,"New York, New York"
37111152,Amy Ramirez,2019-06-29,2020-01-06,Involuntary,IT,San Antonio (TX)
43639159,Christopher Sanchez,2019-01-07,,,Sales,"Los Angeles, CA"
67431203,George Williams,2021-10-25,,,Marketing,San Antonio (Texas)
20127593,David Scott,2020-05-11,2022-03-21,Involuntary,Sales,"Los Angeles, CA"
86924796,Peter Harris,2020-12-08,2023-12-01,Involuntary,Customer Service,Phoenix (Arizona)
60779922,Anthony Washington,2023-09-12,,,Customer Service,Los Angeles (California)
45172463,Brianna Martinez,2023-01-27,2023-09-05,Voluntary,Engineering,Philadelphia (Pennsylvania)
52813895,Daniel Petty,2022-02-12,2023-12-29,Voluntary,Sales,"Philadelphia, PA"
34917590,Karen Morales DDS,2021-03-20,2021-09-08,Involuntary,IT,"San Antonio, TX"
45802676,James Kim,2023-06-14,2023-12-01,Voluntary,IT,Phoenix (AZ)
37447605,Robin Smith,2020-12-03,2023-04-22,Involuntary,Sales,"New York, New York"
35029611,Ashley Jones,2019-03-20,,,Sales,San Diego (California)
67671944,Jimmy Edwards,2021-06-14,,,Sales,New York - New York
88487647,Harold Mckinney,2023-05-18,2023-10-11,Voluntary,Customer Service,"San Antonio, Texas"
49094607,Debbie Estrada,2019-08-10,2023-11-27,Voluntary,IT,IL - Chicago
93636033,Bradley Pacheco,2021-07-29,,,IT,"San Diego, CA"
57239264,Pamela Walker,2023-11-11,2023-12-10,Involuntary,Sales,"San Jose, California"
54575355,Jamie Lawrence,2019-11-21,,,Sales,"Los Angeles, California"
97009672,Shelly Rodgers,2020-01-12,,,Customer Service,"Dallas, Texas"
26816709,Ricky Luna,2019-08-04,,,Customer Service,Chicago (Illinois)
27344676,Andrew Anderson,2023-12-10,,,Sales,"Los Angeles, CA"
38504301,Ryan Davis,2023-01-31,2023-05-21,Voluntary,Customer Service,San Antonio (TX)
72269804,Pamela Diaz,2023-12-11,,,Accounting,"Phoenix, AZ"
95746991,Rebecca Beard,2019-06-21,2023-04-13,Voluntary,Sales,"Houston, TX"
54414097,Crystal Anderson,2019-11-30,2023-12-21,Voluntary,IT,Chicago (IL)
64994011,Lynn Anderson,2019-12-13,,,IT,"Phoenix, AZ"
68790058,Crystal White,2021-05-22,2021-05-23,Involuntary,Sales,"New York, New York"
42752378,Brian Murphy,2019-04-03,2020-04-04,Involuntary,IT,"San Antonio, Texas"
45424359,Sergio Andrews,2022-10-14,,,Engineering,"Chicago, IL"
71432351,Selena Hopkins,2020-10-07,,,Accounting,"San Diego, CA"
49269032,Jon Day Jr.,2023-06-04,,,Accounting,"Philadelphia, PA"
88062883,Richard Miller,2020-02-15,,,Customer Service,"Los Angeles, CA"
94045950,Dr. Lisa Ramos,2021-12-04,2022-11-06,Involuntary,IT,"San Antonio, TX"
51003998,Kevin Cunningham,2020-02-21,2023-05-12,Involuntary,Engineering,"Chicago, Illinois"
48216999,Ashley Johnson MD,2021-06-03,2021-06-20,Involuntary,Engineering,Houston (TX)
38744674,Joel Newton,2021-05-23,2022-09-02,Involuntary,Customer Service,San Diego (California)
86200383,Jacob Cabrera,2022-07-24,,,Marketing,"Phoenix, Arizona"
00359130,James Washington,2023-03-16,2023-07-24,Voluntary,Sales,Los Angeles (California)
15692380,Kyle Kaiser,2023-08-24,2023-10-20,Voluntary,Accounting,San Diego (California)
18213277,Michael Fuentes,2019-04-23,,,Accounting,"San Diego, California"
80191411,Gregory Joyce,2020-01-09,2022-03-16,Involuntary,IT,IL - Chicago
12345164,Amanda Campbell,2021-04-10,,,Customer Service,California - Los Angeles
